tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline
13809,False,False,,18000000,"['Action', 'Crime', 'Thriller']","When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.",694,StudioCanal,9,2008,25740863,"A story of sex, thugs and rock 'n roll."
10999,False,True,1149208,10000000,"['Action', 'Adventure', 'Thriller']","John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",396,SLM Production Group,10,1985,57500000,"Somewhere, somehow, someone's going to pay."
458594,False,False,,25000000,"['Action', 'Thriller']","A grieving mother transforms herself into a vigilante following the murders of her husband and daughter, eluding the authorities to deliver her own personal brand of justice.",47729,STXfilms,9,2018,53918723,The system failed. She won't.
1571,False,True,1570,110000000,"['Action', 'Thriller']","John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",444,Dune Entertainment,6,2007,383531464,The choice will be clear.
8676,False,False,,70000000,"['Adventure', 'Romance', 'Comedy']","Treasure hunter Ben ""Finn"" Finnegan has sunk his marriage to Tess and his trusty boat in his obsessive quest to find the legendary Queen's Dowry. When he finds a vital clue that may finally pinpoint the treasure's whereabouts, he drags Tess and her boss, billionaire Nigel Honeycutt, along on the hunt. But Finn is not the only one interested in the gold; his former mentor-turned-enemy Moe Fitch, hired by rapper-turned-gangster Bigg Bunny, will stop at nothing to beat him to it.",2609,De Line Pictures,2,2008,111231041,This February true love takes a dive.
87101,False,True,528,155000000,"['Science Fiction', 'Action', 'Thriller', 'Adventure']","The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",4,Paramount,6,2015,440603537,Reset the future
8810,False,True,8945,2000000,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",2537,Kennedy Miller Productions,12,1981,24600832,"When all that's left is one last chance, pray that he's still out there...somewhere!"
456740,False,False,,50000000,"['Fantasy', 'Horror', 'Action', 'Adventure']","Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.",48738,Campbell Grobman Films,4,2019,55065289,Demons Have Demons Too
868759,False,False,,0,"['Action', 'Comedy', 'Romance']","Salt-of-the-earth Cole falls head over heels for enigmatic Sadie—but then makes the shocking discovery that she's a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.",82819,Skydance Media,4,2023,0,Meeting that special someone can be a real adventure.
11459,False,False,,35000000,"['Adventure', 'Comedy', 'Family']","Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",56980,Max Stronghold Productions Inc.,7,2005,86369815,Saving The World... One Homework Assignment At A Time.
109424,False,False,,55000000,"['Action', 'Drama', 'Thriller']","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",5,Columbia Pictures,10,2013,218791811,Out here survival is everything.
267860,False,True,386534,60000000,"['Action', 'Thriller']","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",1020,Millennium Media,3,2016,205754447,The world's leaders have assembled. So have their enemies.
939243,False,True,720879,0,"['Science Fiction', 'Action', 'Adventure', 'Comedy']","The third film in the ""Sonic the Hedgehog"" franchise.",4,Paramount,12,2024,0,
375588,False,False,,100000000,"['Adventure', 'Action', 'Thriller']",A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,562,Appian Way,11,2018,86493046,The legend you know. The story you don’t.
8963,False,False,,53000000,"['Thriller', 'Action', 'Drama']","After the Cold War, a breakaway Russian republic with nuclear warheads becomes a possible worldwide threat. U.S. submarine Capt. Frank Ramsey signs on a relatively green but highly recommended Lt. Cmdr. Ron Hunter to the USS Alabama, which may be the only ship able to stop a possible Armageddon. When Ramsay insists that the Alabama must act aggressively, Hunter, fearing they will start rather than stop a disaster, leads a potential mutiny to stop him.",915,Hollywood Pictures,5,1995,157387195,Danger runs deep.
60747,False,False,,65000000,"['Action', 'Thriller']","A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky—shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters.",1836,Contrafilm,3,2012,44806783,Welcome to the Home of the Brave
558,False,True,556,200000000,"['Action', 'Adventure', 'Science Fiction']","Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood. A certain anger begins to brew in his best friend Harry Osborn as well...",19551,Marvel Enterprises,6,2004,788976453,There's a hero in all of us.
164457,False,False,,22000000,"['Thriller', 'Drama', 'Crime']","Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",18617,Energy Entertainment,11,2013,15400000,Sometimes your battles choose you.
49017,False,False,,70000000,"['Horror', 'Action', 'Fantasy']","Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire, Dracula.",33,Universal Pictures,10,2014,217124280,Every bloodline has a beginning
568620,False,False,,88000000,"['Action', 'Adventure']","After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him.",4,Paramount,7,2021,36964325,Every warrior has a beginning.
