source_actor,target_actor,year,roi
6041,15084,2012.0,3.7996506666666665
6041,15084,2014.0,5.62667752
8553,15084,2012.0,3.7996506666666665
6041,8553,2012.0,3.7996506666666665
13841,17081,2008.0,-0.8453704444444444
11653,17081,2008.0,-0.8453704444444444
11653,13841,2008.0,-0.8453704444444444
7832,17702,2018.0,5.36
7760,17702,2018.0,5.36
7760,7832,2018.0,5.36
4905,5083,2021.0,-0.913796
1501,4905,2021.0,-0.913796
1501,5083,2021.0,-0.913796
10878,17567,1987.0,3.109590846153846
10878,17567,1990.0,0.3051763714285714
10878,12571,1987.0,3.109590846153846
12571,17567,1987.0,3.109590846153846
1962,14575,2015.0,-0.03214285714285714
1962,14575,2009.0,0.7551020408163265
1962,14575,2016.0,0.4587749
12747,14575,2015.0,-0.03214285714285714
1962,12747,2015.0,-0.03214285714285714
4205,13146,2022.0,-0.5909908888888888
4205,13146,2004.0,3.421116568
6321,13146,2022.0,-0.5909908888888888
4205,6321,2022.0,-0.5909908888888888
954,3304,2005.0,-0.853989
3304,7378,2005.0,-0.853989
954,7378,2005.0,-0.853989
5877,7537,2003.0,0.4816666666666667
5877,11665,2003.0,0.4816666666666667
7537,11665,2003.0,0.4816666666666667
2216,14251,1990.0,13.960438148148148
2216,17728,1990.0,13.960438148148148
14251,17728,1990.0,13.960438148148148
4905,12421,1996.0,3.4675016133333334
3768,12421,1996.0,3.4675016133333334
3768,4905,1996.0,3.4675016133333334
2031,9876,1984.0,0.6842105263157895
2031,16806,1984.0,0.6842105263157895
9876,16806,1984.0,0.6842105263157895
5077,9476,2011.0,0.7636597866666667
9476,16108,2011.0,0.7636597866666667
5077,16108,2011.0,0.7636597866666667
8079,12228,2016.0,-0.05938689
8079,14301,2016.0,-0.05938689
12228,14301,2016.0,-0.05938689
3322,17528,1988.0,6.7693445
14491,17528,1988.0,6.7693445
3322,14491,1988.0,6.7693445
4341,14575,2019.0,1.9238095238095239
4341,14575,2009.0,3.3386245762711866
4341,14575,2016.0,2.721111111111111
4341,14575,2013.0,3.6893333333333334
4341,9731,2019.0,1.9238095238095239
4341,9731,2009.0,3.3386245762711866
9731,14575,2019.0,1.9238095238095239
9731,14575,2009.0,3.3386245762711866
12207,13246,2021.0,-0.695
6490,13246,2021.0,-0.695
6490,12207,2021.0,-0.695
1834,9490,2001.0,1.57751388
1834,8881,2001.0,1.57751388
8881,9490,2001.0,1.57751388
4039,4905,2007.0,2.5323076923076924
4039,4905,2004.0,2.475
4905,10708,2007.0,2.5323076923076924
4905,10708,2004.0,2.475
4039,10708,2007.0,2.5323076923076924
4039,10708,2004.0,2.475
2831,13619,2012.0,0.6872164589197158
9945,13619,2012.0,0.6872164589197158
2831,9945,2012.0,0.6872164589197158
12597,14049,2017.0,0.7583079285714286
2933,12597,2017.0,0.7583079285714286
2933,14049,2017.0,0.7583079285714286
1663,3022,2022.0,-0.05555555555555555
1997,3022,2022.0,-0.05555555555555555
1663,1997,2022.0,-0.05555555555555555
4288,15877,2014.0,2.496922509090909
4288,12961,2014.0,2.496922509090909
12961,15877,2014.0,2.496922509090909
16511,17541,2005.0,-0.85375
2121,16511,2005.0,-0.85375
2121,17541,2005.0,-0.85375
2221,3316,2022.0,11.493827160493828
409,2221,2022.0,11.493827160493828
409,3316,2022.0,11.493827160493828
2615,15166,2019.0,-0.912868725
2615,15166,2014.0,7.248445866666667
2615,13384,2019.0,-0.912868725
13384,15166,2019.0,-0.912868725
9896,15447,2004.0,0.6575789393939394
2214,15447,2004.0,0.6575789393939394
2214,9896,2004.0,0.6575789393939394
2774,8141,2009.0,2.735836788
2774,8141,2007.0,5.254751586666667
2774,8141,2001.0,6.8118044
2774,8141,2005.0,4.9728069066666665
2774,8141,2011.0,9.732089752
2774,8141,2004.0,5.075419646153846
2774,8141,2002.0,7.76688482
2774,8141,2010.0,2.817223472
3194,8141,2009.0,2.735836788
3194,8141,2007.0,5.254751586666667
3194,8141,2001.0,6.8118044
3194,8141,2005.0,4.9728069066666665
3194,8141,2011.0,9.732089752
3194,8141,2004.0,5.075419646153846
3194,8141,2002.0,7.76688482
3194,8141,2010.0,2.817223472
2774,3194,2009.0,2.735836788
2774,3194,2007.0,5.254751586666667
2774,3194,2001.0,6.8118044
2774,3194,2005.0,4.9728069066666665
2774,3194,2011.0,9.732089752
2774,3194,2004.0,5.075419646153846
2774,3194,2002.0,7.76688482
2774,3194,2010.0,2.817223472
4362,9490,1999.0,1.1063116296296296
4362,12089,1999.0,1.1063116296296296
9490,12089,1999.0,1.1063116296296296
3522,4288,2006.0,1.407434
3522,4288,2013.0,1.1629575573770492
4288,8364,2006.0,1.407434
3522,8364,2006.0,1.407434
11796,13162,2005.0,1.4947911533333333
8849,11796,2005.0,1.4947911533333333
8849,13162,2005.0,1.4947911533333333
3437,5688,2016.0,0.9819058944444444
1663,5688,2016.0,0.9819058944444444
1663,3437,2016.0,0.9819058944444444
2170,6809,2023.0,1.1135892780487804
6809,11036,2023.0,1.1135892780487804
2170,11036,2023.0,1.1135892780487804
337,11932,2009.0,0.20322782
337,11932,2019.0,-0.97982375
4877,11932,2009.0,0.20322782
337,4877,2009.0,0.20322782
2817,4288,1995.0,-0.1984
2817,4288,2007.0,1.665
1134,4288,1995.0,-0.1984
1134,2817,1995.0,-0.1984
2817,7205,2014.0,1.9008
2817,7205,2001.0,4.462068965517242
2817,13619,2014.0,1.9008
7205,13619,2014.0,1.9008
9799,9932,2019.0,3.296576992
456,9932,2019.0,3.296576992
419,12179,2011.0,2.025714285714286
419,8863,2011.0,2.025714285714286
8863,12179,2011.0,2.025714285714286
13066,13226,2013.0,1.46
13066,13226,2009.0,1.5713333333333332
13066,13226,2016.0,0.8567567567567568
2371,13226,2013.0,1.46
2371,13066,2013.0,1.46
6075,8960,2019.0,8.6
4971,8960,2019.0,8.6
4971,6075,2019.0,8.6
2788,9833,2009.0,-0.8977389655172414
8321,9833,2009.0,-0.8977389655172414
2788,8321,2009.0,-0.8977389655172414
4905,15499,2020.0,-0.9956554782608695
12173,15499,2020.0,-0.9956554782608695
4905,12173,2020.0,-0.9956554782608695
20,14270,2014.0,-0.7194856363636364
20,14270,2008.0,2.763883074074074
20,14270,2013.0,2.9387913125
13428,14270,2014.0,-0.7194856363636364
20,13428,2014.0,-0.7194856363636364
5147,11036,2021.0,-0.1763298842105263
11036,14823,2021.0,-0.1763298842105263
13890,17547,2019.0,-0.64765556
4648,13890,2019.0,-0.64765556
4648,17547,2019.0,-0.64765556
1903,11932,2007.0,-0.3128205128205128
9725,11932,2007.0,-0.3128205128205128
1903,9725,2007.0,-0.3128205128205128
13899,13957,2017.0,0.5436538272727273
13957,17597,2017.0,0.5436538272727273
13899,17597,2017.0,0.5436538272727273
12962,16086,2006.0,2.0175
1533,12962,2006.0,2.0175
1533,16086,2006.0,2.0175
6313,14499,2010.0,2.9456
5761,14499,2010.0,2.9456
5761,6313,2010.0,2.9456
11653,16311,2007.0,6.0166514307692305
6561,16311,2007.0,6.0166514307692305
6561,11653,2007.0,6.0166514307692305
7882,8971,1996.0,2.8686585125
7882,11530,1996.0,2.8686585125
8971,11530,1996.0,2.8686585125
3803,6905,1990.0,-0.8723759166666667
6905,9084,1990.0,-0.8723759166666667
3803,9084,1990.0,-0.8723759166666667
10564,14937,1948.0,0.40023474178403756
14937,17033,1948.0,0.40023474178403756
10564,17033,1948.0,0.40023474178403756
9122,14937,1938.0,0.9581898671913428
9122,14937,1936.0,1.28
8867,14937,1938.0,0.9581898671913428
8867,9122,1938.0,0.9581898671913428
30,1459,1984.0,10.892857142857142
30,5161,1984.0,10.892857142857142
1459,5161,1984.0,10.892857142857142
7536,12770,1988.0,1.5159508
12770,17881,1988.0,1.5159508
7536,17881,1988.0,1.5159508
3306,8928,2018.0,5.1633994535519125
3306,8928,2017.0,5.884370054644808
3306,12079,2018.0,5.1633994535519125
8928,12079,2018.0,5.1633994535519125
7536,9523,1973.0,7.0
51,7536,1973.0,5.5
51,9523,1973.0,7.0
970,2689,1979.0,4.375547625
2689,5418,1979.0,4.375547625
970,5418,1979.0,4.375547625
5262,8008,2019.0,3.5760006125
8008,11476,2019.0,3.5760006125
3670,13138,2014.0,-0.7090909090909091
4563,13138,2014.0,-0.7090909090909091
3670,4563,2014.0,-0.7090909090909091
8660,9834,2006.0,4.086666666666667
7060,9834,2006.0,4.086666666666667
7060,8660,2006.0,4.086666666666667
15166,16305,2016.0,1.9333333333333333
1173,16305,2016.0,1.9333333333333333
1173,15166,2016.0,1.9333333333333333
3907,17720,2013.0,3.6666666666666665
7248,17720,2013.0,3.6666666666666665
7248,17720,2018.0,-0.8988387096774193
3907,7248,2013.0,3.6666666666666665
2170,5677,2022.0,-0.5390410958904109
5677,18124,2022.0,-0.5390410958904109
2170,18124,2022.0,-0.5390410958904109
241,11508,2001.0,3.2776738611630694
241,1192,2001.0,3.2776738611630694
1192,11508,2001.0,3.2776738611630694
10315,13314,2019.0,-0.976899
13314,15719,2019.0,-0.976899
10315,15719,2019.0,-0.976899
7462,16027,2003.0,1.2
2373,7462,2003.0,1.2
2373,16027,2003.0,1.2
4905,18162,2000.0,1.6355555555555557
4035,4905,2000.0,1.6355555555555557
4035,18162,2000.0,1.6355555555555557
5379,8009,1956.0,79.0
5379,9753,1956.0,79.0
8009,9753,1956.0,79.0
8009,9753,1954.0,1.5
1029,14893,2012.0,-0.077656975
1029,4824,2012.0,-0.077656975
4824,14893,2012.0,-0.077656975
8967,13694,2019.0,0.41268171428571426
10566,13694,2019.0,0.41268171428571426
8967,10566,2019.0,0.41268171428571426
1691,16364,1977.0,1.4
1691,7361,1977.0,1.4
7361,16364,1977.0,1.4
1240,10257,2004.0,4.0336279
1240,10257,2006.0,9.218698095238095
9776,10257,2004.0,4.0336279
1240,9776,2004.0,4.0336279
2906,4162,2017.0,5.381664288659794
2906,7866,2017.0,5.381664288659794
2906,7866,2006.0,1.1874264523809523
2906,7866,2000.0,2.9511936933333334
2906,7866,2003.0,2.706468627272727
4162,7866,2017.0,5.381664288659794
16496,17751,2010.0,33.31058964143426
16264,16496,2010.0,33.31058964143426
16264,17751,2010.0,33.31058964143426
3284,12209,1987.0,0.7940854545454545
7154,12209,1987.0,0.7940854545454545
3284,7154,1987.0,0.7940854545454545
3337,4846,2013.0,0.8757163615384616
3337,4846,2006.0,4.583223545454546
1476,4846,2013.0,0.8757163615384616
1476,3337,2013.0,0.8757163615384616
1904,8425,2023.0,7.3307692307692305
1904,8444,2023.0,7.3307692307692305
8425,8444,2023.0,7.3307692307692305
3178,13228,1988.0,-0.2822748
13228,14357,1988.0,-0.2822748
3178,14357,1988.0,-0.2822748
3368,14699,1987.0,0.13529411764705881
3368,6946,1987.0,0.13529411764705881
3368,6946,1980.0,2.527013074074074
3368,6946,1978.0,4.458509418181818
6946,14699,1987.0,0.13529411764705881
2226,15948,2001.0,1.4413793103448276
7797,15948,2001.0,1.4413793103448276
2226,7797,2001.0,1.4413793103448276
3896,14376,2016.0,-0.3727597
11287,14376,2016.0,-0.3727597
3896,11287,2016.0,-0.3727597
10553,17921,2005.0,1.0527705333333333
5459,17921,2005.0,1.0527705333333333
5459,10553,2005.0,1.0527705333333333
3227,13101,2011.0,1.646926957142857
3700,13101,2011.0,1.646926957142857
3227,3700,2011.0,1.646926957142857
954,14029,2007.0,-0.6223427164179105
14029,17545,2007.0,-0.6223427164179105
954,17545,2007.0,-0.6223427164179105
1834,8068,2005.0,0.13046917777777778
1834,3091,2005.0,0.13046917777777778
3091,8068,2005.0,0.13046917777777778
8149,9517,1999.0,7.333333333333333
9517,14805,1999.0,7.333333333333333
8149,14805,1999.0,7.333333333333333
8149,14805,2009.0,0.328665125
9665,17987,2013.0,1.969091191111111
9665,17987,2017.0,1.193
8714,9665,2013.0,1.969091191111111
8714,17987,2013.0,1.969091191111111
8714,17987,2016.0,0.3022222222222222
8588,16127,2007.0,-0.7816666666666666
8588,17354,2007.0,-0.7816666666666666
5861,6687,1996.0,3.6212095555555557
5861,6687,2017.0,6.388243210526316
6687,14111,1996.0,3.6212095555555557
5861,14111,1996.0,3.6212095555555557
5223,15519,2022.0,5.072594424242424
5223,15519,2015.0,10.14358296
5223,15519,2018.0,6.708625270588235
6482,15519,2022.0,5.072594424242424
5223,6482,2022.0,5.072594424242424
13957,15121,2008.0,-0.34947771666666666
1663,15121,2008.0,-0.34947771666666666
1663,13957,2008.0,-0.34947771666666666
5761,16145,2009.0,-0.9945132743362832
5761,17329,2009.0,-0.9945132743362832
16145,17329,2009.0,-0.9945132743362832
2543,7754,2005.0,3.574796356060606
7754,16429,2005.0,3.574796356060606
2543,16429,2005.0,3.574796356060606
10194,16311,2011.0,-0.9157365333333334
10880,16311,2011.0,-0.9157365333333334
10194,10880,2011.0,-0.9157365333333334
8709,17747,2018.0,-0.160948275
14049,17747,2018.0,-0.160948275
8709,14049,2018.0,-0.160948275
7481,8859,2005.0,0.8711732714285715
2352,8859,2005.0,0.8711732714285715
2352,7481,2005.0,0.8711732714285715
3005,6946,1975.0,1.9069767441860466
3005,6946,1971.0,21.88888888888889
6946,15723,1975.0,1.9069767441860466
3005,15723,1975.0,1.9069767441860466
3662,11162,2016.0,12.497195637931034
3662,8262,2016.0,12.497195637931034
43,16404,2020.0,1.0613622857142857
16404,17360,2020.0,1.0613622857142857
43,17360,2020.0,1.0613622857142857
5524,14713,2001.0,0.5410725454545454
4952,14713,2001.0,0.5410725454545454
4952,5524,2001.0,0.5410725454545454
10942,13162,2012.0,7.357777777777778
10942,13162,2014.0,5.7875
10942,13162,2008.0,8.07322272
4945,13162,2012.0,7.357777777777778
4945,10942,2012.0,7.357777777777778
11036,13146,2022.0,0.294576
5221,13146,2022.0,0.294576
5221,11036,2022.0,0.294576
3105,10994,2003.0,-0.27473309615384617
3105,4298,2003.0,-0.27473309615384617
4298,10994,2003.0,-0.27473309615384617
10811,17921,1998.0,1.0774725384615385
4466,17921,1998.0,1.0774725384615385
4466,10811,1998.0,1.0774725384615385
1107,5569,2021.0,-0.744767
1107,11653,2021.0,-0.744767
5569,11653,2021.0,-0.744767
4205,18040,2004.0,3.421116568
13146,18040,2004.0,3.421116568
6946,13216,2001.0,-0.18571428571428572
6946,11761,2001.0,-0.18571428571428572
11761,13216,2001.0,-0.18571428571428572
3154,8366,1974.0,14.666666666666666
8366,12748,1974.0,12.523808547619048
3154,12748,1974.0,14.666666666666666
2649,11162,2019.0,1.9984175866666667
8457,11162,2019.0,1.9984175866666667
2649,8457,2019.0,1.9984175866666667
6918,10516,2017.0,5.6748555
8800,10516,2017.0,5.6748555
6918,8800,2017.0,5.6748555
7462,13433,2013.0,1.68426634
3437,7462,2013.0,1.68426634
3437,13433,2013.0,1.68426634
9832,13246,2004.0,2.84666956
9832,13246,2002.0,2.567237066666667
13246,17544,2004.0,2.84666956
9832,17544,2004.0,2.84666956
11215,13024,1990.0,0.8
11165,13024,1990.0,0.8
11165,11215,1990.0,0.8
6735,12730,1995.0,0.2610386777777778
6735,15495,1995.0,0.2610386777777778
12730,15495,1995.0,0.2610386777777778
30,17745,1997.0,2.708235294117647
30,17745,2013.0,-0.5126781428571429
30,12029,1997.0,2.708235294117647
12029,17745,1997.0,2.708235294117647
2291,9182,2014.0,5.15991276
2291,9182,2016.0,2.1206829
774,9182,2014.0,5.15991276
774,2291,2014.0,5.15991276
7481,13751,2006.0,2.9936397333333336
5761,7481,2006.0,2.9936397333333336
5761,13751,2006.0,2.9936397333333336
5761,13751,2014.0,-0.8700986666666667
8019,13209,1975.0,25.666666666666668
6735,13209,1975.0,25.666666666666668
6735,8019,1975.0,25.666666666666668
200,15649,2022.0,4.568
5161,15649,2022.0,4.568
200,5161,2022.0,4.568
7215,11162,2006.0,2.3590526470588236
3837,11162,2006.0,2.3590526470588236
3837,7215,2006.0,2.3590526470588236
7754,8068,2013.0,1.3847381
7754,7760,2013.0,1.3847381
7760,8068,2013.0,1.3847381
7760,8068,2015.0,-0.9933334
14575,17051,2019.0,0.3333333333333333
14308,14575,2019.0,-0.2723333333333333
14308,17051,2019.0,0.3333333333333333
2419,15474,2018.0,-0.17525786666666668
2419,11123,2018.0,-0.17525786666666668
11123,15474,2018.0,-0.17525786666666668
12207,15568,2023.0,0.2222222222222222
12207,13989,2023.0,0.2222222222222222
13989,15568,2023.0,0.2222222222222222
6735,7225,1989.0,-0.07917304166666667
6735,7100,1989.0,-0.07917304166666667
7100,7225,1989.0,-0.07917304166666667
3202,9348,2015.0,0.10105263157894737
3202,17281,2015.0,0.10105263157894737
9348,17281,2015.0,0.10105263157894737
1945,5077,1997.0,1.9324464444444445
1945,17745,1997.0,1.9324464444444445
5077,17745,1997.0,1.9324464444444445
6120,15734,1992.0,1.9377102
3325,6120,1992.0,1.9377102
3325,15734,1992.0,1.9377102
7748,14389,2014.0,2.212
5530,14389,2014.0,2.212
5530,7748,2014.0,2.212
8884,10103,2004.0,0.5048331363636364
8884,10103,2008.0,0.8869183882352941
1297,8884,2004.0,0.5048331363636364
1297,8884,2008.0,0.8869183882352941
1297,10103,2004.0,0.5048331363636364
1297,10103,2008.0,0.8869183882352941
7754,9945,2023.0,0.9501718213058419
9945,13638,2023.0,0.9501718213058419
1143,4638,1987.0,-0.6858341666666666
1143,17117,1987.0,-0.6858341666666666
4638,17117,1987.0,-0.6858341666666666
11305,17152,2023.0,-0.8833333333333333
8117,11305,2023.0,-0.8833333333333333
8117,17152,2023.0,-0.8833333333333333
7961,16127,2023.0,-0.244
14827,16127,2023.0,-0.244
14827,16127,2021.0,1.599162225
7961,14827,2023.0,-0.244
10755,16127,2023.0,1.977182031007752
5810,16127,2023.0,1.977182031007752
5810,10755,2023.0,1.977182031007752
7411,7598,1986.0,0.9069951764705882
7411,15388,1986.0,0.9069951764705882
7598,15388,1986.0,0.9069951764705882
1137,16127,2009.0,0.73
1137,16127,2006.0,2.575
13209,16127,2009.0,0.73
1137,13209,2009.0,0.73
5147,9824,2017.0,3.288497175
8958,9824,2017.0,3.288497175
7704,13532,2012.0,-0.8782608695652174
4772,13532,2012.0,-0.8782608695652174
4772,13532,1992.0,3.130434782608696
4772,13532,2009.0,-0.9375
4772,7704,2012.0,-0.8782608695652174
2351,17812,2012.0,0.6884057971014492
2008,17812,2012.0,0.6884057971014492
2008,2351,2012.0,0.6884057971014492
13450,14639,2014.0,2.306875
2761,14639,2014.0,2.306875
2761,13450,2014.0,2.306875
3487,13942,2014.0,2.114969205882353
3487,9476,2014.0,2.114969205882353
9476,13942,2014.0,2.114969205882353
1453,1790,2007.0,1.3224087
1453,1790,2005.0,2.33535934
1790,13101,2007.0,1.3224087
1790,13101,2005.0,2.33535934
1453,13101,2007.0,1.3224087
1453,13101,2005.0,2.33535934
2121,10063,2015.0,0.400754
4208,10063,2015.0,0.400754
2121,4208,2015.0,0.400754
12161,17693,1993.0,-0.4527715
6328,12161,1993.0,-0.4527715
6328,17693,1993.0,-0.4527715
3279,16699,1986.0,8.908997567567567
3462,16699,1986.0,8.908997567567567
3279,3462,1986.0,8.908997567567567
837,13829,1992.0,-0.157607375
837,7242,1992.0,-0.157607375
7242,13829,1992.0,-0.157607375
4022,4579,2020.0,-0.8944525
4022,4910,2020.0,-0.8944525
4579,4910,2020.0,-0.8944525
4288,11162,2012.0,1.4479553529411764
4288,11169,2012.0,1.4479553529411764
11162,11169,2012.0,1.4479553529411764
1945,15539,1997.0,1.655
1945,18147,1997.0,1.655
15539,18147,1997.0,1.655
1064,1410,2018.0,3.6479892741935482
1064,1410,2014.0,9.244701794117647
1064,1410,2015.0,4.119607475409836
1064,17809,2018.0,3.6479892741935482
1410,17809,2018.0,3.6479892741935482
7079,9517,2002.0,4.911572309352518
7079,14107,2002.0,4.911572309352518
7079,14107,2007.0,2.4689278023255814
7079,14107,2004.0,2.944882265
9517,14107,2002.0,4.911572309352518
2871,18073,1991.0,1.7331452083333334
2871,13314,1991.0,1.7331452083333334
13314,18073,1991.0,1.7331452083333334
30,3487,1997.0,0.5645283
30,12934,1997.0,0.5645283
3487,12934,1997.0,0.5645283
4020,17744,2007.0,0.8435508714285714
4020,17744,2001.0,2.8591755777777776
4020,17744,1998.0,6.4157898181818185
4020,9111,2007.0,0.8435508714285714
9111,17744,2007.0,0.8435508714285714
4288,13890,1998.0,-0.45147197826086954
4288,7225,1998.0,-0.45147197826086954
7225,13890,1998.0,-0.45147197826086954
1265,11837,2021.0,-0.1
1265,8046,2021.0,-0.1
8046,11837,2021.0,-0.1
8829,13771,2018.0,1.19670484057971
778,8829,2018.0,1.19670484057971
778,13771,2018.0,1.19670484057971
7862,16311,2023.0,1.04
10269,16311,2023.0,1.04
7862,10269,2023.0,1.04
6735,6983,2019.0,0.83
6735,13348,2019.0,0.83
6983,13348,2019.0,0.83
3414,13296,2001.0,-0.32246013071895424
3414,8689,2001.0,-0.32246013071895424
8689,13296,2001.0,-0.32246013071895424
3206,6735,1994.0,2.7858351555555556
6735,18073,1994.0,2.7858351555555556
3206,18073,1994.0,2.7858351555555556
1663,6918,1998.0,-0.10904638
1663,17408,1998.0,-0.10904638
6918,17408,1998.0,-0.10904638
7604,9405,2012.0,-0.8333333333333334
5150,7604,2012.0,-0.8333333333333334
5150,9405,2012.0,-0.8333333333333334
3342,10553,2023.0,1.0726754705882353
3342,10553,2021.0,2.631147505
7378,10553,2023.0,1.0726754705882353
7378,10553,2021.0,2.631147505
3105,16429,2009.0,0.9409486666666667
1711,16429,2009.0,0.9409486666666667
1711,3105,2009.0,0.9409486666666667
11811,16823,2018.0,2.4701379085714286
13761,16823,2018.0,2.4701379085714286
11811,13761,2018.0,2.4701379085714286
6583,7215,1989.0,3.4737351666666667
6583,7468,1989.0,3.4737351666666667
7215,7468,1989.0,3.4737351666666667
1962,17706,2010.0,9.271931573529411
1962,17706,2012.0,5.9145637833333335
1962,17706,2009.0,13.19654924
1962,17706,2011.0,5.4742896
1962,17706,2008.0,9.638291567567567
1962,8027,2010.0,9.271931573529411
1962,8027,2012.0,5.9145637833333335
1962,8027,2009.0,13.19654924
1962,8027,2011.0,5.4742896
8027,17706,2010.0,9.271931573529411
8027,17706,2012.0,5.9145637833333335
8027,17706,2009.0,13.19654924
8027,17706,2011.0,5.4742896
3713,12838,2018.0,3.2699859555555557
12838,13718,2018.0,3.2699859555555557
12838,13718,2023.0,5.90615475
3713,13718,2018.0,3.2699859555555557
1945,15646,2018.0,0.13390093333333333
