tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
171424,False,False,,5000000,"['Horror', 'Thriller', 'Adventure']","A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",55497,Sobras International Pictures,9,2013,12666449,Fear will eat you alive.,Eli Roth,Lorenza Izzo,1078608,1,Ariel Levy,219852,2,Sky Ferreira,223331,1,Ramón Llao,637953,2,Daryl Sabara,57675,2
818110,False,False,,6500000,"['Adventure', 'Fantasy', 'Music', 'Family']","A seventeen year old travels from London to the Austrian Alps to attend the legendary Mozart boarding school. There, he discovers a centuries-old forgotten passageway into the fantastic world of Mozart's ""The Magic Flute"".",169950,Flute Film,9,2022,492000,Believe in the magic of music.,Roland Emmerich,Jack Wolfe,2503093,2,F. Murray Abraham,1164,2,Iwan Rheon,221978,2,Jeanne Goursaud,1521843,1,Amir Wilson,2031076,2
399174,False,False,,62770198,"['Adventure', 'Comedy', 'Animation']","In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island used as a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",264,Studio Babelsberg,3,2018,64337744,Welcome to the Isle of Dogs.,Wes Anderson,Bryan Cranston,17419,2,Koyu Rankin,1726151,2,Bob Balaban,12438,2,Edward Norton,819,2,Bill Murray,1532,2
228970,False,False,,15000000,['Drama'],A woman with a tragic past decides to start her new life by hiking for one thousand miles on the Pacific Crest Trail.,93542,bob industries,1,2014,52501541,Based on the inspirational best seller.,Jean-Marc Vallée,Reese Witherspoon,368,1,Laura Dern,4784,1,Keene McRae,1223463,2,Gaby Hoffmann,12930,1,Michiel Huisman,91520,2
13888,False,True,59586,11000000,"['Adventure', 'Drama']","In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",23808,Price Entertainment,8,1991,2807854,"Return to the Romance, Return to the Adventure...",Randal Kleiser,Milla Jovovich,63,1,Brian Krause,69405,2,Lisa Pelikan,115888,1,Courtney Barilla,115889,1,Garette Ratliff Henson,76239,2
9760,False,False,,20000000,"['Comedy', 'Adventure', 'Fantasy']","When Edward, Peter, Lucy and Susan each follow their own path, they end up finding themselves at Willy's Chocolate factory. Walking through a wardrobe, they discover the world of Gnarnia, which is ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the white bitch's army.",508,Regency Enterprises,1,2007,86865564,We know it's big. We measured.,Faith Conroy,Kal Penn,53493,2,Adam Campbell,58952,2,Jennifer Coolidge,38334,1,Jayma Mays,34195,1,Faune Chambers Watkins,58953,1
587807,False,False,,50000000,"['Comedy', 'Family', 'Animation']","Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse.",25120,Warner Bros. Pictures Animation,2,2021,136536687,Best of enemies. Worst of friends.,William Hanna,Chloë Grace Moretz,56734,1,Michael Peña,454,2,Colin Jost,1226277,2,Rob Delaney,1091324,2,Ken Jeong,83586,2
9325,False,True,97459,4000000,"['Family', 'Animation', 'Adventure']","The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",3166,Walt Disney Productions,10,1967,378000000,The Jungle is JUMPIN'!,Don Griffith,Bruce Reitherman,57331,2,Phil Harris,57329,2,Sebastian Cabot,21877,2,George Sanders,3361,2,Sterling Holloway,34759,2
76285,False,True,179919,90000000,"['Adventure', 'Family', 'Fantasy']","In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",711,Fox 2000 Pictures,8,2013,199850315,"Where There Are Gods, There Are Monsters.",Chris Columbus,Logan Lerman,33235,2,Brandon T. Jackson,53336,2,Alexandra Daddario,109513,1,Douglas Smith,60077,2,Leven Rambin,207401,1
508439,False,False,,200000000,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",2,Walt Disney Pictures,2,2020,141940042,Their quest begineth.,Seong-Young Kim,Tom Holland,1136406,2,Chris Pratt,73457,2,Julia Louis-Dreyfus,15886,1,Octavia Spencer,6944,1,Mel Rodriguez,59675,2
11209,False,False,,12000000,"['War', 'Adventure', 'History', 'Western']",The legendary true story of a small band of soldiers who sacrificed their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.,60,United Artists,10,1960,7900000,The Mission That Became a Fortress! The Fortress That Became a Shrine!,,John Wayne,4165,2,Richard Widmark,12149,2,Laurence Harvey,14729,2,Frankie Avalon,22092,2,Patrick Wayne,30560,2
11024,False,True,86860,80000000,"['Mystery', 'Fantasy', 'Adventure', 'Comedy']","After solving their last mystery at Spooky Island, the Mystery Inc. gang is back in Coolsville, where they are being honored with their very own exhibit at the Coolsonian Criminology Museum. However, when a masked villain steals costumes of classic monsters on display and brings them to life, the gang must come out of retirement to solve the case.",748,Mosaic Media Group,3,2004,181466833,Doo the fright thing.,Anne Fletcher,Freddie Prinze Jr.,33260,2,Sarah Michelle Gellar,11863,1,Matthew Lillard,26457,2,Linda Cardellini,1817,1,Seth Green,13922,2
260514,False,True,87118,175000000,"['Family', 'Animation', 'Adventure', 'Comedy']","Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",3,Pixar,6,2017,383925276,It's not over until lightning strikes.,Rob Gibbs,Owen Wilson,887,2,Cristela Alonzo,1374727,1,Chris Cooper,2955,2,Nathan Fillion,51797,2,Armie Hammer,53807,2
50619,False,True,33514,110000000,"['Adventure', 'Fantasy', 'Romance']",The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,491,Summit Entertainment,11,2011,712171856,Forever is just the beginning,Bill Condon,Kristen Stewart,37917,1,Robert Pattinson,11288,2,Taylor Lautner,84214,2,Billy Burke,21029,2,Peter Facinelli,56857,2
6477,False,True,167613,60000000,"['Comedy', 'Family', 'Fantasy', 'Animation']","A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",711,Fox 2000 Pictures,12,2007,361366633,The Original Entourage,Tim Hill,Jason Lee,11662,2,David Cross,212,2,Cameron Richardson,49914,1,Jane Lynch,43775,1,Justin Long,15033,2
9928,False,False,,75000000,"['Animation', 'Comedy', 'Family', 'Science Fiction']","Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",9383,Blue Sky Studios,3,2005,262511490,The biggest comedy ever assembled!,Carlos Saldanha,Ewan McGregor,3061,2,Robin Williams,2157,2,Halle Berry,4587,1,Amanda Bynes,29220,1,Mel Brooks,14639,2
228161,False,False,,135000000,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']","When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",521,DreamWorks Animation,3,2015,368871007,Worlds Collide,Tim Johnson,Jim Parsons,5374,2,Rihanna,131519,1,Steve Martin,67773,2,Jennifer Lopez,16866,1,Matt Jones,191202,2
10112,False,False,,4000000,"['Animation', 'Comedy', 'Family', 'Adventure']","When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.",3166,Walt Disney Productions,12,1970,191000000,A tune-filled animated extravaganza.,,Phil Harris,57329,2,Eva Gabor,44714,1,Sterling Holloway,34759,2,Scatman Crothers,7077,2,Paul Winchell,77548,2
18360,False,True,85943,150000000,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",2575,21 Laps Entertainment,5,2009,413106170,When the lights go off the battle is on.,Chris Columbus,Ben Stiller,7399,2,Amy Adams,9273,1,Owen Wilson,887,2,Hank Azaria,5587,2,Robin Williams,2157,2
376865,False,False,,8933400,"['Science Fiction', 'Drama', 'Mystery']",A father and his daughter struggle to survive in deep space where they live in isolation.,856,Wild Bunch,9,2018,2133033,Oblivion Awaits.,Claire Denis,Robert Pattinson,11288,2,Juliette Binoche,1137,1,André 3000,37934,2,Mia Goth,1137824,1,Agata Buzek,37982,1
967,False,False,,12000000,"['History', 'War', 'Drama', 'Adventure']","The rebellious Thracian Spartacus, born and raised a slave, is sold to Gladiator trainer Batiatus. After weeks of being trained to kill for the arena, Spartacus turns on his owners and leads the other slaves in rebellion. As the rebels move from town to town, their numbers swell as escaped slaves join their ranks. Under the leadership of Spartacus, they make their way to southern Italy, where they will cross the sea and return to their homes.",611,Bryna Productions,10,1960,60000000,They trained him to kill for their pleasure ... but they trained him a little too well,Stanley Kubrick,Kirk Douglas,2090,2,Laurence Olivier,3359,2,Jean Simmons,14500,1,Charles Laughton,10921,2,Peter Ustinov,14501,2
38985,False,False,,22000000,"['Thriller', 'Adventure', 'Drama']","Four men from different parts of the globe, all hiding from their pasts in the same remote South American town, agree to risk their lives transporting several cases of dynamite (which is so old that it is dripping unstable nitroglycerin) across dangerous jungle terrain.",4,Paramount,6,1977,9000000,Four men...outlaws thrown together by fate...share a fantastic adventure and risk the only thing they have left to lose.,William Friedkin,Roy Scheider,6355,2,Bruno Cremer,32364,2,Francisco Rabal,9768,2,Amidou,20115,2,Ramon Bieri,33060,2
11774,False,False,,140000000,"['Adventure', 'Comedy', 'Family']","Three wealthy children's parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune.",4,Paramount,12,2004,209073645,Mishaps. Misadventures. Mayhem. Oh joy.,Barry Sonnenfeld,Emily Browning,70456,1,Liam Aiken,19977,2,Jim Carrey,206,2,Meryl Streep,5064,1,Jude Law,9642,2
228326,False,False,,50000000,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",2787,Reel FX Creative Studios,10,2014,97437106,A blast of fun.,Guillermo del Toro,Diego Luna,8688,2,Channing Tatum,38673,2,Zoe Saldaña,8691,1,Christina Applegate,18979,1,Eugenio Derbez,239574,2
68728,False,False,,200000000,"['Fantasy', 'Adventure', 'Family']","Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",16314,Roth Films,3,2013,491868548,"In Oz, nothing is what it seems.",Sam Raimi,James Franco,17051,2,Mila Kunis,18973,1,Rachel Weisz,3293,1,Michelle Williams,1812,1,Zach Braff,5367,2
49519,False,True,464577,135000000,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Comedy', 'Action']","The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world.",521,DreamWorks Animation,3,2013,587204668,Meet the first modern family.,Peter Lord,Nicolas Cage,2963,2,Emma Stone,54693,1,Ryan Reynolds,10859,2,Catherine Keener,2229,1,Cloris Leachman,9599,1
